code.after,code.before,Relationship,adjustment
580430,580430,1:1,2002 to 1996
580500,580500,1:1,2002 to 1996
580610,580610,1:1,2002 to 1996
580620,580620,1:1,2002 to 1996
580631,580631,1:1,2002 to 1996
580632,580632,1:1,2002 to 1996
580639,580639,1:1,2002 to 1996
580640,580640,1:1,2002 to 1996
580710,580710,1:1,2002 to 1996
580790,580790,1:1,2002 to 1996
580810,580810,1:1,2002 to 1996
580890,580890,1:1,2002 to 1996
580900,580900,1:1,2002 to 1996
581010,581010,1:1,2002 to 1996
581091,581091,1:1,2002 to 1996
581092,581092,1:1,2002 to 1996
581099,581099,1:1,2002 to 1996
581100,581100,1:1,2002 to 1996
590110,590110,1:1,2002 to 1996
590190,590190,1:1,2002 to 1996
590210,590210,1:1,2002 to 1996
590220,590220,1:1,2002 to 1996
590290,590290,1:1,2002 to 1996
590310,590310,1:1,2002 to 1996
590320,590320,1:1,2002 to 1996
590390,590390,1:1,2002 to 1996
590410,590410,1:1,2002 to 1996
590490,590491,1:n,2002 to 1996
590490,590492,1:n,2002 to 1996
590500,590500,1:1,2002 to 1996
590610,590610,1:1,2002 to 1996
590691,590691,1:1,2002 to 1996
590699,590699,1:1,2002 to 1996
590700,590700,1:1,2002 to 1996
590800,590800,1:1,2002 to 1996
590900,590900,1:1,2002 to 1996
591000,591000,1:1,2002 to 1996
591110,591110,1:1,2002 to 1996
591120,591120,1:1,2002 to 1996
591131,591131,1:1,2002 to 1996
591132,591132,1:1,2002 to 1996
591140,591140,1:1,2002 to 1996
591190,591190,1:1,2002 to 1996
600110,600110,1:1,2002 to 1996
600121,600121,1:1,2002 to 1996
600122,600122,1:1,2002 to 1996
600129,600129,1:1,2002 to 1996
600191,600191,1:1,2002 to 1996
600192,600192,1:1,2002 to 1996
600199,600199,1:1,2002 to 1996
600240,600210,n:1,2002 to 1996
600290,600210,n:1,2002 to 1996
600310,600220,n:1,2002 to 1996
600320,600220,n:1,2002 to 1996
600330,600220,n:1,2002 to 1996
600340,600220,n:1,2002 to 1996
600390,600220,n:1,2002 to 1996
600410,600230,n:1,2002 to 1996
600490,600230,n:1,2002 to 1996
600510,600241,1:1,2002 to 1996
600521,600242,n:1,2002 to 1996
600522,600242,n:1,2002 to 1996
600523,600242,n:1,2002 to 1996
600524,600242,n:1,2002 to 1996
600531,600243,n:1,2002 to 1996
600532,600243,n:1,2002 to 1996
600533,600243,n:1,2002 to 1996
600534,600243,n:1,2002 to 1996
600541,600243,n:1,2002 to 1996
600542,600243,n:1,2002 to 1996
600543,600243,n:1,2002 to 1996
600544,600243,n:1,2002 to 1996
600590,600249,1:1,2002 to 1996
600610,600291,1:1,2002 to 1996
600621,600292,n:1,2002 to 1996
600622,600292,n:1,2002 to 1996
600623,600292,n:1,2002 to 1996
600624,600292,n:1,2002 to 1996
600631,600293,n:1,2002 to 1996
600632,600293,n:1,2002 to 1996
600633,600293,n:1,2002 to 1996
600634,600293,n:1,2002 to 1996
600641,600293,n:1,2002 to 1996
600642,600293,n:1,2002 to 1996
600643,600293,n:1,2002 to 1996
600644,600293,n:1,2002 to 1996
600690,600299,1:1,2002 to 1996
610110,610110,1:1,2002 to 1996
610120,610120,1:1,2002 to 1996
610130,610130,1:1,2002 to 1996
610190,610190,1:1,2002 to 1996
610210,610210,1:1,2002 to 1996
610220,610220,1:1,2002 to 1996
610230,610230,1:1,2002 to 1996
610290,610290,1:1,2002 to 1996
610311,610311,1:1,2002 to 1996
610312,610312,1:1,2002 to 1996
610319,610319,1:1,2002 to 1996
610321,610321,1:1,2002 to 1996
610322,610322,1:1,2002 to 1996
610323,610323,1:1,2002 to 1996
610329,610329,1:1,2002 to 1996
610331,610331,1:1,2002 to 1996
610332,610332,1:1,2002 to 1996
610333,610333,1:1,2002 to 1996
610339,610339,1:1,2002 to 1996
610341,610341,1:1,2002 to 1996
610342,610342,1:1,2002 to 1996
610343,610343,1:1,2002 to 1996
610349,610349,1:1,2002 to 1996
610411,610411,1:1,2002 to 1996
610412,610412,1:1,2002 to 1996
610413,610413,1:1,2002 to 1996
610419,610419,1:1,2002 to 1996
610421,610421,1:1,2002 to 1996
610422,610422,1:1,2002 to 1996
610423,610423,1:1,2002 to 1996
610429,610429,1:1,2002 to 1996
610431,610431,1:1,2002 to 1996
610432,610432,1:1,2002 to 1996
610433,610433,1:1,2002 to 1996
610439,610439,1:1,2002 to 1996
610441,610441,1:1,2002 to 1996
610442,610442,1:1,2002 to 1996
610443,610443,1:1,2002 to 1996
610444,610444,1:1,2002 to 1996
610449,610449,1:1,2002 to 1996
610451,610451,1:1,2002 to 1996
610452,610452,1:1,2002 to 1996
610453,610453,1:1,2002 to 1996
610459,610459,1:1,2002 to 1996
610461,610461,1:1,2002 to 1996
610462,610462,1:1,2002 to 1996
610463,610463,1:1,2002 to 1996
610469,610469,1:1,2002 to 1996
610510,610510,1:1,2002 to 1996
610520,610520,1:1,2002 to 1996
610590,610590,1:1,2002 to 1996
610610,610610,1:1,2002 to 1996
610620,610620,1:1,2002 to 1996
610690,610690,1:1,2002 to 1996
610711,610711,1:1,2002 to 1996
610712,610712,1:1,2002 to 1996
610719,610719,1:1,2002 to 1996
610721,610721,1:1,2002 to 1996
610722,610722,1:1,2002 to 1996
610729,610729,1:1,2002 to 1996
610791,610791,1:1,2002 to 1996
610792,610792,1:1,2002 to 1996
610799,610799,1:1,2002 to 1996
610811,610811,1:1,2002 to 1996
610819,610819,1:1,2002 to 1996
610821,610821,1:1,2002 to 1996
610822,610822,1:1,2002 to 1996
610829,610829,1:1,2002 to 1996
610831,610831,1:1,2002 to 1996
610832,610832,1:1,2002 to 1996
610839,610839,1:1,2002 to 1996
610891,610891,1:1,2002 to 1996
610892,610892,1:1,2002 to 1996
610899,610899,1:1,2002 to 1996
610910,610910,1:1,2002 to 1996
610990,610990,1:1,2002 to 1996
611011,611010,n:1,2002 to 1996
611012,611010,n:1,2002 to 1996
611019,611010,n:1,2002 to 1996
611020,611020,1:1,2002 to 1996
611030,611030,1:1,2002 to 1996
611090,611090,1:1,2002 to 1996
611110,611110,1:1,2002 to 1996
611120,611120,1:1,2002 to 1996
611130,611130,1:1,2002 to 1996
611190,611190,1:1,2002 to 1996
611211,611211,1:1,2002 to 1996
611212,611212,1:1,2002 to 1996
611219,611219,1:1,2002 to 1996
611220,611220,1:1,2002 to 1996
611231,611231,1:1,2002 to 1996
611239,611239,1:1,2002 to 1996
611241,611241,1:1,2002 to 1996
611249,611249,1:1,2002 to 1996
611300,611300,1:1,2002 to 1996
611410,611410,1:1,2002 to 1996
611420,611420,1:1,2002 to 1996
611430,611430,1:1,2002 to 1996
611490,611490,1:1,2002 to 1996
611511,611511,1:1,2002 to 1996
611512,611512,1:1,2002 to 1996
611519,611519,1:1,2002 to 1996
611520,611520,1:1,2002 to 1996
611591,611591,1:1,2002 to 1996
611592,611592,1:1,2002 to 1996
611593,611593,1:1,2002 to 1996
611599,611599,1:1,2002 to 1996
611610,611610,1:1,2002 to 1996
611691,611691,1:1,2002 to 1996
611692,611692,1:1,2002 to 1996
611693,611693,1:1,2002 to 1996
611699,611699,1:1,2002 to 1996
611710,611710,1:1,2002 to 1996
611720,611720,1:1,2002 to 1996
611780,611780,1:1,2002 to 1996
611790,611790,1:1,2002 to 1996
620111,620111,1:1,2002 to 1996
620112,620112,1:1,2002 to 1996
620113,620113,1:1,2002 to 1996
620119,620119,1:1,2002 to 1996
620191,620191,1:1,2002 to 1996
620192,620192,1:1,2002 to 1996
620193,620193,1:1,2002 to 1996
620199,620199,1:1,2002 to 1996
620211,620211,1:1,2002 to 1996
620212,620212,1:1,2002 to 1996
620213,620213,1:1,2002 to 1996
620219,620219,1:1,2002 to 1996
620291,620291,1:1,2002 to 1996
620292,620292,1:1,2002 to 1996
620293,620293,1:1,2002 to 1996
620299,620299,1:1,2002 to 1996
620311,620311,1:1,2002 to 1996
620312,620312,1:1,2002 to 1996
620319,620319,1:1,2002 to 1996
620321,620321,1:1,2002 to 1996
620322,620322,1:1,2002 to 1996
620323,620323,1:1,2002 to 1996
620329,620329,1:1,2002 to 1996
620331,620331,1:1,2002 to 1996
620332,620332,1:1,2002 to 1996
620333,620333,1:1,2002 to 1996
620339,620339,1:1,2002 to 1996
620341,620341,1:1,2002 to 1996
620342,620342,1:1,2002 to 1996
620343,620343,1:1,2002 to 1996
620349,620349,1:1,2002 to 1996
620411,620411,1:1,2002 to 1996
620412,620412,1:1,2002 to 1996
620413,620413,1:1,2002 to 1996
620419,620419,1:1,2002 to 1996
620421,620421,1:1,2002 to 1996
620422,620422,1:1,2002 to 1996
620423,620423,1:1,2002 to 1996
620429,620429,1:1,2002 to 1996
620431,620431,1:1,2002 to 1996
620432,620432,1:1,2002 to 1996
620433,620433,1:1,2002 to 1996
620439,620439,1:1,2002 to 1996
620441,620441,1:1,2002 to 1996
620442,620442,1:1,2002 to 1996
620443,620443,1:1,2002 to 1996
620444,620444,1:1,2002 to 1996
620449,620449,1:1,2002 to 1996
620451,620451,1:1,2002 to 1996
620452,620452,1:1,2002 to 1996
620453,620453,1:1,2002 to 1996
620459,620459,1:1,2002 to 1996
620461,620461,1:1,2002 to 1996
620462,620462,1:1,2002 to 1996
620463,620463,1:1,2002 to 1996
620469,620469,1:1,2002 to 1996
620510,620510,1:1,2002 to 1996
620520,620520,1:1,2002 to 1996
620530,620530,1:1,2002 to 1996
620590,620590,1:1,2002 to 1996
620610,620610,1:1,2002 to 1996
620620,620620,1:1,2002 to 1996
620630,620630,1:1,2002 to 1996
620640,620640,1:1,2002 to 1996
620690,620690,1:1,2002 to 1996
620711,620711,1:1,2002 to 1996
620719,620719,1:1,2002 to 1996
620721,620721,1:1,2002 to 1996
620722,620722,1:1,2002 to 1996
620729,620729,1:1,2002 to 1996
620791,620791,1:1,2002 to 1996
620792,620792,1:1,2002 to 1996
620799,620799,1:1,2002 to 1996
620811,620811,1:1,2002 to 1996
620819,620819,1:1,2002 to 1996
620821,620821,1:1,2002 to 1996
620822,620822,1:1,2002 to 1996
620829,620829,1:1,2002 to 1996
620891,620891,1:1,2002 to 1996
620892,620892,1:1,2002 to 1996
620899,620899,1:1,2002 to 1996
620910,620910,1:1,2002 to 1996
620920,620920,1:1,2002 to 1996
620930,620930,1:1,2002 to 1996
620990,620990,1:1,2002 to 1996
621010,621010,1:1,2002 to 1996
621020,621020,1:1,2002 to 1996
621030,621030,1:1,2002 to 1996
621040,621040,1:1,2002 to 1996
621050,621050,1:1,2002 to 1996
621111,621111,1:1,2002 to 1996
621112,621112,1:1,2002 to 1996
621120,621120,1:1,2002 to 1996
621131,621131,1:1,2002 to 1996
621132,621132,1:1,2002 to 1996
621133,621133,1:1,2002 to 1996
621139,621139,1:1,2002 to 1996
621141,621141,1:1,2002 to 1996
621142,621142,1:1,2002 to 1996
621143,621143,1:1,2002 to 1996
621149,621149,1:1,2002 to 1996
621210,621210,1:1,2002 to 1996
621220,621220,1:1,2002 to 1996
621230,621230,1:1,2002 to 1996
621290,621290,1:1,2002 to 1996
621310,621310,1:1,2002 to 1996
621320,621320,1:1,2002 to 1996
621390,621390,1:1,2002 to 1996
621410,621410,1:1,2002 to 1996
621420,621420,1:1,2002 to 1996
621430,621430,1:1,2002 to 1996
621440,621440,1:1,2002 to 1996
621490,621490,1:1,2002 to 1996
621510,621510,1:1,2002 to 1996
621520,621520,1:1,2002 to 1996
621590,621590,1:1,2002 to 1996
621600,621600,1:1,2002 to 1996
621710,621710,1:1,2002 to 1996
621790,621790,1:1,2002 to 1996
630110,630110,1:1,2002 to 1996
630120,630120,1:1,2002 to 1996
630130,630130,1:1,2002 to 1996
630140,630140,1:1,2002 to 1996
630190,630190,1:1,2002 to 1996
630210,630210,1:1,2002 to 1996
630221,630221,1:1,2002 to 1996
630222,630222,1:1,2002 to 1996
630229,630229,1:1,2002 to 1996
630231,630231,1:1,2002 to 1996
630232,630232,1:1,2002 to 1996
630239,630239,1:1,2002 to 1996
630240,630240,1:1,2002 to 1996
630251,630251,1:1,2002 to 1996
630252,630252,1:1,2002 to 1996
630253,630253,1:1,2002 to 1996
630259,630259,1:1,2002 to 1996
630260,630260,1:1,2002 to 1996
630291,630291,1:1,2002 to 1996
630292,630292,1:1,2002 to 1996
630293,630293,1:1,2002 to 1996
630299,630299,1:1,2002 to 1996
630311,630311,1:1,2002 to 1996
630312,630312,1:1,2002 to 1996
630319,630319,1:1,2002 to 1996
630391,630391,1:1,2002 to 1996
630392,630392,1:1,2002 to 1996
630399,630399,1:1,2002 to 1996
630411,630411,1:1,2002 to 1996
630419,630419,1:1,2002 to 1996
630491,630491,1:1,2002 to 1996
630492,630492,1:1,2002 to 1996
630493,630493,1:1,2002 to 1996
630499,630499,1:1,2002 to 1996
630510,630510,1:1,2002 to 1996
630520,630520,1:1,2002 to 1996
630532,630532,1:1,2002 to 1996
630533,630533,1:1,2002 to 1996
630539,630539,1:1,2002 to 1996
630590,630590,1:1,2002 to 1996
630611,630611,1:1,2002 to 1996
630612,630612,1:1,2002 to 1996
630619,630619,1:1,2002 to 1996
630621,630621,1:1,2002 to 1996
630622,630622,1:1,2002 to 1996
630629,630629,1:1,2002 to 1996
630631,630631,1:1,2002 to 1996
630639,630639,1:1,2002 to 1996
630641,630641,1:1,2002 to 1996
630649,630649,1:1,2002 to 1996
630691,630691,1:1,2002 to 1996
630699,630699,1:1,2002 to 1996
630710,630710,1:1,2002 to 1996
630720,630720,1:1,2002 to 1996
630790,630790,1:1,2002 to 1996
630800,630800,1:1,2002 to 1996
630900,630900,1:1,2002 to 1996
631010,631010,1:1,2002 to 1996
631090,631090,1:1,2002 to 1996
640110,640110,1:1,2002 to 1996
640191,640191,1:1,2002 to 1996
640192,640192,1:1,2002 to 1996
640199,640199,1:1,2002 to 1996
640212,640212,1:1,2002 to 1996
640219,640219,1:1,2002 to 1996
640220,640220,1:1,2002 to 1996
640230,640230,1:1,2002 to 1996
640291,640291,1:1,2002 to 1996
640299,640299,1:1,2002 to 1996
640312,640312,1:1,2002 to 1996
640319,640319,1:1,2002 to 1996
640320,640320,1:1,2002 to 1996
640330,640330,1:1,2002 to 1996
640340,640340,1:1,2002 to 1996
640351,640351,1:1,2002 to 1996
640359,640359,1:1,2002 to 1996
640391,640391,1:1,2002 to 1996
640399,640399,1:1,2002 to 1996
640411,640411,1:1,2002 to 1996
640419,640419,1:1,2002 to 1996
640420,640420,1:1,2002 to 1996
640510,640510,1:1,2002 to 1996
640520,640520,1:1,2002 to 1996
640590,640590,1:1,2002 to 1996
640610,640610,1:1,2002 to 1996
640620,640620,1:1,2002 to 1996
640691,640691,1:1,2002 to 1996
640699,640699,1:1,2002 to 1996
650100,650100,1:1,2002 to 1996
650200,650200,1:1,2002 to 1996
650300,650300,1:1,2002 to 1996
650400,650400,1:1,2002 to 1996
650510,650510,1:1,2002 to 1996
650590,650590,1:1,2002 to 1996
650610,650610,1:1,2002 to 1996
650691,650691,1:1,2002 to 1996
650692,650692,1:1,2002 to 1996
650699,650699,1:1,2002 to 1996
650700,650700,1:1,2002 to 1996
660110,660110,1:1,2002 to 1996
660191,660191,1:1,2002 to 1996
660199,660199,1:1,2002 to 1996
660200,660200,1:1,2002 to 1996
660310,660310,1:1,2002 to 1996
660320,660320,1:1,2002 to 1996
660390,660390,1:1,2002 to 1996
670100,670100,1:1,2002 to 1996
670210,670210,1:1,2002 to 1996
670290,670290,1:1,2002 to 1996
670300,670300,1:1,2002 to 1996
670411,670411,1:1,2002 to 1996
670419,670419,1:1,2002 to 1996
670420,670420,1:1,2002 to 1996
670490,670490,1:1,2002 to 1996
680100,680100,1:1,2002 to 1996
680210,680210,1:1,2002 to 1996
680221,680221,1:1,2002 to 1996
680222,680222,1:1,2002 to 1996
680223,680223,1:1,2002 to 1996
680229,680229,1:1,2002 to 1996
680291,680291,1:1,2002 to 1996
680292,680292,1:1,2002 to 1996
680293,680293,1:1,2002 to 1996
680299,680299,1:1,2002 to 1996
680300,680300,1:1,2002 to 1996
680410,680410,1:1,2002 to 1996
680421,680421,1:1,2002 to 1996
680422,680422,1:1,2002 to 1996
680423,680423,1:1,2002 to 1996
680430,680430,1:1,2002 to 1996
680510,680510,1:1,2002 to 1996
680520,680520,1:1,2002 to 1996
680530,680530,1:1,2002 to 1996
680610,680610,1:1,2002 to 1996
680620,680620,1:1,2002 to 1996
680690,680690,1:1,2002 to 1996
680710,680710,1:1,2002 to 1996
680790,680790,1:1,2002 to 1996
680800,680800,1:1,2002 to 1996
680911,680911,1:1,2002 to 1996
680919,680919,1:1,2002 to 1996
680990,680990,1:1,2002 to 1996
681011,681011,1:1,2002 to 1996
681019,681019,1:1,2002 to 1996
681091,681091,1:1,2002 to 1996
681099,681099,1:1,2002 to 1996
681110,681110,1:1,2002 to 1996
681120,681120,1:1,2002 to 1996
681130,681130,1:1,2002 to 1996
681190,681190,1:1,2002 to 1996
681250,681250,1:1,2002 to 1996
681260,681260,1:1,2002 to 1996
681270,681270,1:1,2002 to 1996
681290,681210,1:n,2002 to 1996
681290,681220,1:n,2002 to 1996
681290,681230,1:n,2002 to 1996
681290,681240,1:n,2002 to 1996
681290,681290,1:n,2002 to 1996
681310,681310,1:1,2002 to 1996
681390,681390,1:1,2002 to 1996
681410,681410,1:1,2002 to 1996
681490,681490,1:1,2002 to 1996
681510,681510,1:1,2002 to 1996
681520,681520,1:1,2002 to 1996
681591,681591,1:1,2002 to 1996
681599,681599,1:1,2002 to 1996
690100,690100,1:1,2002 to 1996
690210,690210,1:1,2002 to 1996
690220,690220,1:1,2002 to 1996
690290,690290,1:1,2002 to 1996
690310,690310,1:1,2002 to 1996
690320,690320,1:1,2002 to 1996
690390,690390,1:1,2002 to 1996
690410,690410,1:1,2002 to 1996
690490,690490,1:1,2002 to 1996
690510,690510,1:1,2002 to 1996
690590,690590,1:1,2002 to 1996
690600,690600,1:1,2002 to 1996
690710,690710,1:1,2002 to 1996
690790,690790,1:1,2002 to 1996
690810,690810,1:1,2002 to 1996
690890,690890,1:1,2002 to 1996
690911,690911,1:1,2002 to 1996
690912,690912,1:1,2002 to 1996
690919,690919,1:1,2002 to 1996
690990,690990,1:1,2002 to 1996
691010,691010,1:1,2002 to 1996
691090,691090,1:1,2002 to 1996
691110,691110,1:1,2002 to 1996
691190,691190,1:1,2002 to 1996
691200,691200,1:1,2002 to 1996
691310,691310,1:1,2002 to 1996
691390,691390,1:1,2002 to 1996
691410,691410,1:1,2002 to 1996
691490,691490,1:1,2002 to 1996
700100,700100,1:1,2002 to 1996
700210,700210,1:1,2002 to 1996
700220,700220,1:1,2002 to 1996
700231,700231,1:1,2002 to 1996
700232,700232,1:1,2002 to 1996
700239,700239,1:1,2002 to 1996
700312,700312,1:1,2002 to 1996
700319,700319,1:1,2002 to 1996
700320,700320,1:1,2002 to 1996
700330,700330,1:1,2002 to 1996
700420,700420,1:1,2002 to 1996
700490,700490,1:1,2002 to 1996
700510,700510,1:1,2002 to 1996
700521,700521,1:1,2002 to 1996
700529,700529,1:1,2002 to 1996
700530,700530,1:1,2002 to 1996
700600,700600,1:1,2002 to 1996
700711,700711,1:1,2002 to 1996
700719,700719,1:1,2002 to 1996
700721,700721,1:1,2002 to 1996
700729,700729,1:1,2002 to 1996
700800,700800,1:1,2002 to 1996
700910,700910,1:1,2002 to 1996
700991,700991,1:1,2002 to 1996
700992,700992,1:1,2002 to 1996
701010,701010,1:1,2002 to 1996
701020,701020,1:1,2002 to 1996
701090,701091,1:n,2002 to 1996
701090,701092,1:n,2002 to 1996
701090,701093,1:n,2002 to 1996
701090,701094,1:n,2002 to 1996
701110,701110,1:1,2002 to 1996
701120,701120,1:1,2002 to 1996
701190,701190,1:1,2002 to 1996
701200,701200,1:1,2002 to 1996
701310,701310,1:1,2002 to 1996
701321,701321,1:1,2002 to 1996
701329,701329,1:1,2002 to 1996
701331,701331,1:1,2002 to 1996
701332,701332,1:1,2002 to 1996
701339,701339,1:1,2002 to 1996
701391,701391,1:1,2002 to 1996
701399,701399,1:1,2002 to 1996
701400,701400,1:1,2002 to 1996
701510,701510,1:1,2002 to 1996
701590,701590,1:1,2002 to 1996
701610,701610,1:1,2002 to 1996
701690,701690,1:1,2002 to 1996
701710,701710,1:1,2002 to 1996
701720,701720,1:1,2002 to 1996
701790,701790,1:1,2002 to 1996
701810,701810,1:1,2002 to 1996
701820,701820,1:1,2002 to 1996
701890,701890,1:1,2002 to 1996
701911,701911,1:1,2002 to 1996
701912,701912,1:1,2002 to 1996
701919,701919,1:1,2002 to 1996
701931,701931,1:1,2002 to 1996
701932,701932,1:1,2002 to 1996
701939,701939,1:1,2002 to 1996
701940,701940,1:1,2002 to 1996
701951,701951,1:1,2002 to 1996
701952,701952,1:1,2002 to 1996
701959,701959,1:1,2002 to 1996
701990,701990,1:1,2002 to 1996
702000,702000,1:1,2002 to 1996
710110,710110,1:1,2002 to 1996
710121,710121,1:1,2002 to 1996
710122,710122,1:1,2002 to 1996
710210,710210,1:1,2002 to 1996
710221,710221,1:1,2002 to 1996
710229,710229,1:1,2002 to 1996
710231,710231,1:1,2002 to 1996
710239,710239,1:1,2002 to 1996
710310,710310,1:1,2002 to 1996
710391,710391,1:1,2002 to 1996
710399,710399,1:1,2002 to 1996
710410,710410,1:1,2002 to 1996
710420,710420,1:1,2002 to 1996
710490,710490,1:1,2002 to 1996
710510,710510,1:1,2002 to 1996
710590,710590,1:1,2002 to 1996
710610,710610,1:1,2002 to 1996
710691,710691,1:1,2002 to 1996
710692,710692,1:1,2002 to 1996
710700,710700,1:1,2002 to 1996
710811,710811,1:1,2002 to 1996
710812,710812,1:1,2002 to 1996
710813,710813,1:1,2002 to 1996
710820,710820,1:1,2002 to 1996
710900,710900,1:1,2002 to 1996
711011,711011,1:1,2002 to 1996
711019,711019,1:1,2002 to 1996
711021,711021,1:1,2002 to 1996
711029,711029,1:1,2002 to 1996
711031,711031,1:1,2002 to 1996
711039,711039,1:1,2002 to 1996
711041,711041,1:1,2002 to 1996
711049,711049,1:1,2002 to 1996
711100,711100,1:1,2002 to 1996
711230,711210,n:n,2002 to 1996
711230,711220,n:n,2002 to 1996
711230,711290,n:n,2002 to 1996
711291,711210,n:1,2002 to 1996
711292,711220,n:1,2002 to 1996
711299,711290,n:1,2002 to 1996
711311,711311,1:1,2002 to 1996
711319,711319,1:1,2002 to 1996
711320,711320,1:1,2002 to 1996
711411,711411,1:1,2002 to 1996
711419,711419,1:1,2002 to 1996
711420,711420,1:1,2002 to 1996
711510,711510,1:1,2002 to 1996
711590,711590,1:1,2002 to 1996
711610,711610,1:1,2002 to 1996
711620,711620,1:1,2002 to 1996
711711,711711,1:1,2002 to 1996
711719,711719,1:1,2002 to 1996
711790,711790,1:1,2002 to 1996
711810,711810,1:1,2002 to 1996
711890,711890,1:1,2002 to 1996
720110,720110,1:1,2002 to 1996
720120,720120,1:1,2002 to 1996
720150,720150,1:1,2002 to 1996
720211,720211,1:1,2002 to 1996
720219,720219,1:1,2002 to 1996
720221,720221,1:1,2002 to 1996
720229,720229,1:1,2002 to 1996
720230,720230,1:1,2002 to 1996
720241,720241,1:1,2002 to 1996
720249,720249,1:1,2002 to 1996
720250,720250,1:1,2002 to 1996
720260,720260,1:1,2002 to 1996
720270,720270,1:1,2002 to 1996
720280,720280,1:1,2002 to 1996
720291,720291,1:1,2002 to 1996
720292,720292,1:1,2002 to 1996
720293,720293,1:1,2002 to 1996
720299,720299,1:1,2002 to 1996
720310,720310,1:1,2002 to 1996
720390,720390,1:1,2002 to 1996
720410,720410,1:1,2002 to 1996
720421,720421,1:1,2002 to 1996
720429,720429,1:1,2002 to 1996
720430,720430,1:1,2002 to 1996
720441,720441,1:1,2002 to 1996
720449,720449,1:1,2002 to 1996
720450,720450,1:1,2002 to 1996
720510,720510,1:1,2002 to 1996
720521,720521,1:1,2002 to 1996
720529,720529,1:1,2002 to 1996
720610,720610,1:1,2002 to 1996
720690,720690,1:1,2002 to 1996
720711,720711,1:1,2002 to 1996
720712,720712,1:1,2002 to 1996
720719,720719,1:1,2002 to 1996
720720,720720,1:1,2002 to 1996
720810,720810,1:1,2002 to 1996
720825,720825,1:1,2002 to 1996
720826,720826,1:1,2002 to 1996
720827,720827,1:1,2002 to 1996
720836,720836,1:1,2002 to 1996
720837,720837,1:1,2002 to 1996
720838,720838,1:1,2002 to 1996
720839,720839,1:1,2002 to 1996
720840,720840,1:1,2002 to 1996
720851,720851,1:1,2002 to 1996
720852,720852,1:1,2002 to 1996
720853,720853,1:1,2002 to 1996
720854,720854,1:1,2002 to 1996
720890,720890,1:1,2002 to 1996
720915,720915,1:1,2002 to 1996
720916,720916,1:1,2002 to 1996
720917,720917,1:1,2002 to 1996
720918,720918,1:1,2002 to 1996
720925,720925,1:1,2002 to 1996
720926,720926,1:1,2002 to 1996
720927,720927,1:1,2002 to 1996
720928,720928,1:1,2002 to 1996
720990,720990,1:1,2002 to 1996
721011,721011,1:1,2002 to 1996
721012,721012,1:1,2002 to 1996
721020,721020,1:1,2002 to 1996
721030,721030,1:1,2002 to 1996
721041,721041,1:1,2002 to 1996
721049,721049,1:1,2002 to 1996
721050,721050,1:1,2002 to 1996
721061,721061,1:1,2002 to 1996
721069,721069,1:1,2002 to 1996
721070,721070,1:1,2002 to 1996
721090,721090,1:1,2002 to 1996
721113,721113,1:1,2002 to 1996
721114,721114,1:1,2002 to 1996
721119,721119,1:1,2002 to 1996
721123,721123,1:1,2002 to 1996
721129,721129,1:1,2002 to 1996
721190,721190,1:1,2002 to 1996
721210,721210,1:1,2002 to 1996
721220,721220,1:1,2002 to 1996
721230,721230,1:1,2002 to 1996
721240,721240,1:1,2002 to 1996
721250,721250,1:1,2002 to 1996
721260,721260,1:1,2002 to 1996
721310,721310,1:1,2002 to 1996
721320,721320,1:1,2002 to 1996
721391,721391,1:1,2002 to 1996
721399,721399,1:1,2002 to 1996
721410,721410,1:1,2002 to 1996
721420,721420,1:1,2002 to 1996
721430,721430,1:1,2002 to 1996
721491,721491,1:1,2002 to 1996
721499,721499,1:1,2002 to 1996
721510,721510,1:1,2002 to 1996
721550,721550,1:1,2002 to 1996
721590,721590,1:1,2002 to 1996
721610,721610,1:1,2002 to 1996
721621,721621,1:1,2002 to 1996
721622,721622,1:1,2002 to 1996
721631,721631,1:1,2002 to 1996
721632,721632,1:1,2002 to 1996
721633,721633,1:1,2002 to 1996
721640,721640,1:1,2002 to 1996
721650,721650,1:1,2002 to 1996
721661,721661,1:1,2002 to 1996
721669,721669,1:1,2002 to 1996
721691,721691,1:1,2002 to 1996
721699,721699,1:1,2002 to 1996
721710,721710,1:1,2002 to 1996
721720,721720,1:1,2002 to 1996
721730,721730,1:1,2002 to 1996
721790,721790,1:1,2002 to 1996
721810,721810,1:1,2002 to 1996
721891,721891,1:1,2002 to 1996
721899,721899,1:1,2002 to 1996
721911,721911,1:1,2002 to 1996
721912,721912,1:1,2002 to 1996
721913,721913,1:1,2002 to 1996
721914,721914,1:1,2002 to 1996
721921,721921,1:1,2002 to 1996
721922,721922,1:1,2002 to 1996
721923,721923,1:1,2002 to 1996
721924,721924,1:1,2002 to 1996
721931,721931,1:1,2002 to 1996
721932,721932,1:1,2002 to 1996
721933,721933,1:1,2002 to 1996
721934,721934,1:1,2002 to 1996
721935,721935,1:1,2002 to 1996
721990,721990,1:1,2002 to 1996
722011,722011,1:1,2002 to 1996
722012,722012,1:1,2002 to 1996
722020,722020,1:1,2002 to 1996
722090,722090,1:1,2002 to 1996
722100,722100,1:1,2002 to 1996
722211,722211,1:1,2002 to 1996
722219,722219,1:1,2002 to 1996
722220,722220,1:1,2002 to 1996
722230,722230,1:1,2002 to 1996
722240,722240,1:1,2002 to 1996
722300,722300,1:1,2002 to 1996
